STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0003 5.0-6.9','`0004 7.0-8.9','`0005 9.0-10.9','`0006 11.0-12.9','`0007 13.0-14.9','`0008 15.0-16.9','`0009 17.0-18.9','`0010 19.0-20.9','`0011 21.0-22.9','`0012 23.0-24.9','`0013 25.0-26.9','`0014 27.0-28.9','`0015 29.0-30.9','`0016 31.0-32.9','`0017 33.0-34.9','`0018 35.0-36.9','`0019 37.0-38.9','`0020 39.0-40.9','`0021 41.0+'
Georgia,13,Banks,11,41,Other eastern soft hardwoods,Hardwood,4,0,132101,41023450.14,36635646.36,33588469.81,35673897.61,18537653.27,,,,,,,,,,,,,,
Georgia,13,Banks,11,42,Other eastern hard hardwoods,Hardwood,4,0,132101,12388996.38,4879764.822,,,,,,,,,,,,,,,,,
Georgia,13,Banks,11,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,22328041.48,8854066.385,,,13550172.98,,,,,,,,,,,,,,
Georgia,13,Barrow,13,2,Loblolly and shortleaf pines,Softwood,4,0,132101,,9207450.301,19939427.46,156680479.7,62445715.91,236118674.7,235629616.2,290202436,153204343.9,99240638.15,,,,,,,,,
Georgia,13,Barrow,13,9,Other eastern softwoods,Softwood,4,0,132101,,3912184.678,,,,,,,,,,,,,,,,,
Georgia,13,Barrow,13,25,Select white oaks,Hardwood,4,0,132101,7732395.14,16628074.08,40453937.3,,155929103.8,95220954.53,160450201.9,97090295.88,,,140945648.4,,,,,,,,
Georgia,13,Barrow,13,26,Select red oaks,Hardwood,4,0,132101,,,,,42177452.69,,,,,,,,,,,,,,
Georgia,13,Barrow,13,28,Other red oaks,Hardwood,4,0,132101,21156520.77,25365104.18,111124271.7,59503111.15,40464399.61,98802791.04,39996561.46,,91710232.62,98801779.52,,,,150455701.5,,,,,
Georgia,13,Barrow,13,29,Hickory,Hardwood,4,0,132101,4782618.914,,,,,,,62492751.39,,,,,,,,,,,
Georgia,13,Barrow,13,32,Soft maple,Hardwood,4,0,132101,4519517.432,7479971.083,,,,,,,,,,,,,,,,,
Georgia,13,Barrow,13,34,Sweetgum,Hardwood,4,0,132101,16169542.49,11965617.52,55776698.01,15570650.21,,,56033749.37,,,,,,,,,,,,
Georgia,13,Barrow,13,39,Yellow-poplar,Hardwood,4,0,132101,12813892.89,13666339.55,62702511.49,52717024.34,30342541.69,68524087.01,36761005.27,140623473.2,,91918501.16,,,,,,,,,
Georgia,13,Barrow,13,41,Other eastern soft hardwoods,Hardwood,4,0,132101,1405466.241,22634789.28,18845638.1,48734291.96,,,,,,,,,,,,,,,
Georgia,13,Barrow,13,42,Other eastern hard hardwoods,Hardwood,4,0,132101,,9638043.097,,,35016351.49,,,,,,,,,,,,,,
Georgia,13,Barrow,13,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,2920206.683,,25813802.67,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,2,Loblolly and shortleaf pines,Softwood,5,0,132101,203445084.3,314190978.2,674723328.6,774842102.2,583042036.2,446856021.9,169414083.8,,103886660.8,,127967818.4,,,,,,,,
Georgia,13,Bartow,15,3,Other yellow pines,Softwood,5,0,132101,54097760.01,97854765.44,21515569.97,15748645.57,17875944.36,,31951450.23,53345210.07,,,,,,,,,,,
Georgia,13,Bartow,15,9,Other eastern softwoods,Softwood,5,0,132101,1745951.002,3584229.381,,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,25,Select white oaks,Hardwood,5,0,132101,46330305,40660685.47,59142784.54,92031416.31,55182560.17,,,53929845.66,,,,,,,,,,,
Georgia,13,Bartow,15,26,Select red oaks,Hardwood,5,0,132101,,16635571.16,,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,27,Other white oaks,Hardwood,5,0,132101,22386123.71,74019286.46,78852062.21,108689047.3,102312544,204170352.5,176305979,68774093.19,,,,,125076856.3,,,,,,
Georgia,13,Bartow,15,28,Other red oaks,Hardwood,5,0,132101,17016823.75,28553600.55,24564389.19,31062133.53,73709281.15,165633463.6,134998212.5,83926168.6,,,,,,,,,,,
Georgia,13,Bartow,15,29,Hickory,Hardwood,5,0,132101,57368721.7,74331622.49,92447797.04,72704710.89,,29307267.65,66706039.09,,,,,,,,,,,,
Georgia,13,Bartow,15,32,Soft maple,Hardwood,5,0,132101,16042210.54,14272051.04,8604347.822,25097072.87,,,28839093.29,,,,,,,,,,,,
Georgia,13,Bartow,15,34,Sweetgum,Hardwood,5,0,132101,43435337.39,32928012.59,58698179.23,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,35,Tupelo and blackgum,Hardwood,5,0,132101,4472685.44,11305025.68,,,32412564.73,27319441.89,,,,,,,,,,,,,
Georgia,13,Bartow,15,36,Ash,Hardwood,5,0,132101,,7772170.782,,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,39,Yellow-poplar,Hardwood,5,0,132101,17521419.49,29313772.36,9452391.099,14803671.9,,26233027.07,43546120.92,,,,,,,,,,,,
Georgia,13,Bartow,15,41,Other eastern soft hardwoods,Hardwood,5,0,132101,36030863.56,24297048.58,,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,42,Other eastern hard hardwoods,Hardwood,5,0,132101,6229002.45,,,,,,,,,,,,,,,,,,
Georgia,13,Bartow,15,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,21336208.87,11722724.55,27777199.87,8114033.501,,,,,,,,,,,,,,,
Georgia,13,Ben Hill,17,1,Longleaf and slash pines,Softwood,2,0,132101,91430809.91,184739811.9,353163627.2,487841492.3,419252024.7,229802569.3,44030318.47,,,,,,,,,,,,
Georgia,13,Ben Hill,17,2,Loblolly and shortleaf pines,Softwood,2,0,132101,95011270.42,203512702.1,201629734.7,222241683.8,80811342.83,34358945.34,122936128.4,144454964.5,63720662.72,,89863489.35,,,,,,,,
Georgia,13,Ben Hill,17,8,Cypress,Softwood,2,0,132101,28177245.44,65026201.66,56373557.54,137953312.7,39956982.28,,32326826.55,,51717574.53,,,,,,,,,,
Georgia,13,Ben Hill,17,27,Other white oaks,Hardwood,2,0,132101,2184402.634,3644650.288,,,,,,,,,,,,,,,,,
Georgia,13,Ben Hill,17,28,Other red oaks,Hardwood,2,0,132101,28293001.69,52927999.09,52988608.23,120064526,,34834591.81,119160246.2,,,,,167029257.2,,,,,,,
Georgia,13,Ben Hill,17,32,Soft maple,Hardwood,2,0,132101,18731634.83,27753213.25,13276215.08,43175939.25,,38656475.44,73074312.56,31459630.71,,,,,,,,,,,
Georgia,13,Ben Hill,17,34,Sweetgum,Hardwood,2,0,132101,23156370,33480901.07,9310043.112,,,,,,,,,,,,,,,,
Georgia,13,Ben Hill,17,35,Tupelo and blackgum,Hardwood,2,0,132101,56762944.36,90298567.16,84035745.7,12032261.38,36469923.41,23124464.35,33200204.47,53022966.72,,,,,,,,,,,
Georgia,13,Ben Hill,17,39,Yellow-poplar,Hardwood,2,0,132101,7616228.776,9000521.859,,,,,,,,,,,,,,,,,
Georgia,13,Ben Hill,17,41,Other eastern soft hardwoods,Hardwood,2,0,132101,2190407.758,,,,,,,,,,,,,,,,,,
Georgia,13,Ben Hill,17,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,20737878.58,15202010.29,,12667172.7,,,,,,,,,,,,,,,
Georgia,13,Berrien,19,1,Longleaf and slash pines,Softwood,2,0,132101,152874615.6,306927377.8,452791592.2,380203984.4,304765377.3,221302458.4,,,,,,,,,,,,,
Georgia,13,Berrien,19,2,Loblolly and shortleaf pines,Softwood,2,0,132101,84788208.01,148741794.7,289680982.8,275053961.9,250040374.1,510922194.9,271039805.9,110147476.5,192128895.9,199716893.6,,,,209305085,,,,,
Georgia,13,Berrien,19,3,Other yellow pines,Softwood,2,0,132101,,10697504,,,,40931087.04,43409462.5,,,,,,,,,,,,
Georgia,13,Berrien,19,8,Cypress,Softwood,2,0,132101,250732892.1,228295494.7,232031554.8,161955574.6,182147961.8,28535455.57,,45414780.51,,,,,,,,,,,
Georgia,13,Berrien,19,27,Other white oaks,Hardwood,2,0,132101,11475260.62,5005279.725,,,,,,,,,,,,,,,,,
Georgia,13,Berrien,19,28,Other red oaks,Hardwood,2,0,132101,31461168.5,15283351.94,61138396.45,60761951.38,,34563641.49,56250425.26,58782514.39,,,,,,,,,,,
Georgia,13,Berrien,19,32,Soft maple,Hardwood,2,0,132101,49014794.42,53431932.12,,9679967.975,14516555.91,,24935840.95,,,,,,,,,,,,
Georgia,13,Berrien,19,34,Sweetgum,Hardwood,2,0,132101,35359603.85,56143573.7,37502978.43,16120415.64,,,,,,,,,,,,,,,
Georgia,13,Berrien,19,35,Tupelo and blackgum,Hardwood,2,0,132101,172294792.6,117423378.2,126847527.9,105425947.4,50864414.94,,,,,,,,,,,,,,
Georgia,13,Berrien,19,41,Other eastern soft hardwoods,Hardwood,2,0,132101,3145074.271,,,,19579191.15,,,,,,,,,,,,,,
Georgia,13,Berrien,19,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,11334137.84,6063306.886,15042156.18,11201722.36,19789550.24,,,,,,,,,,,,,,
Georgia,13,Bibb,21,1,Longleaf and slash pines,Softwood,3,0,132101,,,,,27948551.51,,,66459865.96,,,,,,,,,,,
Georgia,13,Bibb,21,2,Loblolly and shortleaf pines,Softwood,3,0,132101,64376932.04,86997369.82,172936875.6,111839528.5,71171145.14,62172048.47,,,,,,,,,,,,,
Georgia,13,Bibb,21,9,Other eastern softwoods,Softwood,3,0,132101,1766466.103,,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,25,Select white oaks,Hardwood,3,0,132101,15749867.01,,,,,43537884.26,,,,,,,,,,,,,
Georgia,13,Bibb,21,26,Select red oaks,Hardwood,3,0,132101,2731259.988,6743670.568,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,26,Select red oaks,Hardwood,3,1,132101,3542305.653,,11470092.99,,,,,52313877.02,,,,,,,,,,,
Georgia,13,Bibb,21,27,Other white oaks,Hardwood,3,0,132101,,10624979.83,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,28,Other red oaks,Hardwood,3,0,132101,40839406.5,60501612.44,18025439.16,55990379.09,20772891.74,106387389.7,185499635.1,,,92307239.68,,82484295.78,,,,,,,
Georgia,13,Bibb,21,28,Other red oaks,Hardwood,3,1,132101,2335911.507,10331192.66,14730744.64,18644327.31,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,29,Hickory,Hardwood,3,0,132101,,3764620.427,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,31,Hard maple,Hardwood,3,0,132101,,22467600.04,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,32,Soft maple,Hardwood,3,0,132101,16255747.32,22838588.64,,,35063215.28,,,,,,,,,,,,,,
Georgia,13,Bibb,21,34,Sweetgum,Hardwood,3,0,132101,36710167.42,38217246.89,65402283.66,86349917.11,69590316.03,182195455.7,,157266519.9,69156665.24,,,,,,,,,,
Georgia,13,Bibb,21,34,Sweetgum,Hardwood,3,1,132101,,,,15334161.79,,,,121081481.4,67174521.27,,125087997.5,,,,,,,,
Georgia,13,Bibb,21,35,Tupelo and blackgum,Hardwood,3,0,132101,,8670652.099,12869556.39,,23844304.65,,,,,,,,,,,,,,
Georgia,13,Bibb,21,36,Ash,Hardwood,3,0,132101,1292901.347,,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,39,Yellow-poplar,Hardwood,3,0,132101,,,,,,34051536.69,,,,,,,,,,,,,
Georgia,13,Bibb,21,41,Other eastern soft hardwoods,Hardwood,3,0,132101,47855927.91,31357340.75,21732782.36,31328181.5,29503843.9,,,,,,,,,,,,,,
Georgia,13,Bibb,21,41,Other eastern soft hardwoods,Hardwood,3,1,132101,,,21706563.31,11641057.17,14692697.85,,,,,,,,,,,,,,
Georgia,13,Bibb,21,42,Other eastern hard hardwoods,Hardwood,3,0,132101,2309772.381,5386063.591,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,7472974.506,5622041.942,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,55,Urban-specific hardwoods,Hardwood,3,0,132101,922814.4278,,,,,,,,,,,,,,,,,,
Georgia,13,Bibb,21,55,Urban-specific hardwoods,Hardwood,3,1,132101,1197384.876,,,,,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,1,Longleaf and slash pines,Softwood,3,0,132101,23274223.67,45005322.28,64561984.46,27841072.59,18293568.52,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,2,Loblolly and shortleaf pines,Softwood,3,0,132101,44491021.7,100764675.8,115592879.2,77380266.18,47574779.38,24639353.27,,,,,,,,196558872.6,,,,,
Georgia,13,Bleckley,23,25,Select white oaks,Hardwood,3,0,132101,,8398490.447,28462570.89,,,41199143.54,96621544.37,,103509325,,,,,,,,,,
Georgia,13,Bleckley,23,26,Select red oaks,Hardwood,3,0,132101,,,11104962.47,,,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,27,Other white oaks,Hardwood,3,0,132101,7512241.643,8662104.569,31095248.74,,96545138.94,32135267.58,,,,,,,,,,,,,
Georgia,13,Bleckley,23,28,Other red oaks,Hardwood,3,0,132101,24986391.95,51483913.43,19234136.35,13128043.73,,,111457566.1,138849270.8,199744430,104002868.6,,,,,,,,,
Georgia,13,Bleckley,23,29,Hickory,Hardwood,3,0,132101,32782279.55,70048711.88,41047353.46,16182456.84,98839788.63,,,53021237.38,,,,,,,242819124.1,,,,
Georgia,13,Bleckley,23,31,Hard maple,Hardwood,3,0,132101,2358873.192,,,,,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,32,Soft maple,Hardwood,3,0,132101,18391130.01,21598945.72,,8048154.179,,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,33,Beech,Hardwood,3,0,132101,2740057.543,4367057.404,8511064.621,,,,,,59878260.6,,,,,,,,,,
Georgia,13,Bleckley,23,34,Sweetgum,Hardwood,3,0,132101,3940815.847,7865951.563,9049303,14395410.08,,35927418.35,,,,,,,,,,,,,
Georgia,13,Bleckley,23,35,Tupelo and blackgum,Hardwood,3,0,132101,3089715.482,7493153.964,13387603.99,17904410.77,,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,36,Ash,Hardwood,3,0,132101,7202868.842,,15067532.32,,,26034653.19,,,,,,,,,,,,,
Georgia,13,Bleckley,23,38,Basswood,Hardwood,3,0,132101,3866479.973,,8543252.082,,16201287.98,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,39,Yellow-poplar,Hardwood,3,0,132101,,6169818.245,28878337.27,,,40498645.87,,,135609224.5,,,,,,,,,,
Georgia,13,Bleckley,23,41,Other eastern soft hardwoods,Hardwood,3,0,132101,51009198.04,26886440.63,20489789.8,10890442.83,,67037209.16,,53188647.55,,,,,,,,,,,
Georgia,13,Bleckley,23,42,Other eastern hard hardwoods,Hardwood,3,0,132101,3962361.337,6114100.435,,,,,,,,,,,,,,,,,
Georgia,13,Bleckley,23,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,1560687.511,3126006.088,,,,,,,,,,,,,,,,,
Georgia,13,Brantley,25,1,Longleaf and slash pines,Softwood,1,0,132101,733869602.3,680570358.8,479614875.5,209454540.2,132472289,106396722.4,,61473862.69,,,,,,,,,,,
Georgia,13,Brantley,25,2,Loblolly and shortleaf pines,Softwood,1,0,132101,91148620.49,156178263.4,204542289.7,257136588,92876402.8,159456369.4,146797643.4,40995723.33,,,,,,,,,,,
Georgia,13,Brantley,25,3,Other yellow pines,Softwood,1,0,132101,,3187677.033,5117104.692,,,,,,,,,,,,,,,,
Georgia,13,Brantley,25,8,Cypress,Softwood,1,0,132101,26753614.38,12538251.64,47385811.55,82827408.81,31985782.55,,26480603.7,,,,,,,,,,,,
Georgia,13,Brantley,25,25,Select white oaks,Hardwood,1,0,132101,1304986.629,6036453.118,,,,,,,,,,,,,,,,,
Georgia,13,Brantley,25,27,Other white oaks,Hardwood,1,0,132101,24276274.44,5067752.25,,,100616662.8,24611862.54,43309497.18,,,,,,,,,,,,
Georgia,13,Brantley,25,28,Other red oaks,Hardwood,1,0,132101,62379934.19,67691167.34,59910203.44,102732797.8,52635480.07,37506121.7,,63855443.15,87674683.84,,,,,162560748.6,,,,,
Georgia,13,Brantley,25,32,Soft maple,Hardwood,1,0,132101,63512176.53,39442759.8,25436227.54,53426446.35,16338717.73,,66319029.2,,,,,,,,,,,,
Georgia,13,Brantley,25,34,Sweetgum,Hardwood,1,0,132101,17287607.55,10297255.26,9840624.445,,23056952.66,,,42615417.54,,,,,,,,,,,
Georgia,13,Brantley,25,35,Tupelo and blackgum,Hardwood,1,0,132101,152703876.7,165762908.9,159610628,116651569,128133290.7,185655585.7,103309399.9,,,,,,,,,,,,
Georgia,13,Brantley,25,36,Ash,Hardwood,1,0,132101,1448629.114,,,,,,,,,,,,,,,,,,
Georgia,13,Brantley,25,39,Yellow-poplar,Hardwood,1,0,132101,13271811.47,4730018.37,,30393603.21,21023928.59,,,,,,,,,,,,,,
Georgia,13,Brantley,25,41,Other eastern soft hardwoods,Hardwood,1,0,132101,966559.6702,7857911.357,22627516.39,,,,,49178651.13,,,,,,,,,,,
Georgia,13,Brantley,25,42,Other eastern hard hardwoods,Hardwood,1,0,132101,5059908.073,,,,,,,,,,,,,,,,,,
Georgia,13,Brantley,25,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,38114794.7,50392416.76,61205538.64,76864255.93,,46569349.69,32844390.46,,,,,,,,,,,,
Georgia,13,Brantley,25,55,Urban-specific hardwoods,Hardwood,1,0,132101,1371582.725,18793469.52,,,25231062.99,,36184345.86,,,,,,,,,,,,
Georgia,13,Brooks,27,1,Longleaf and slash pines,Softwood,2,0,132101,115815076.4,243146018.3,197333091.3,167665965.4,61773981.22,33987092.23,61339634.34,55266848.76,73419590.53,,88133616.45,,133032164.2,,,,,,
Georgia,13,Brooks,27,2,Loblolly and shortleaf pines,Softwood,2,0,132101,101559582.3,260634136.4,201209796.4,485031038.4,418107935.9,308175610.2,360235897.1,179838099.8,284259181.6,,89858458.4,,152327113.2,,107819513.3,,,,
Georgia,13,Brooks,27,3,Other yellow pines,Softwood,2,0,132101,10285783.01,2984850.074,,,,34460934.92,,,,,109120281.6,,,,,,,,
Georgia,13,Brooks,27,8,Cypress,Softwood,2,0,132101,45759875,113331141,148930007.7,159411308.6,74895778.39,26011651.48,,,,,,,,,,,,,
Georgia,13,Brooks,27,27,Other white oaks,Hardwood,2,0,132101,18951214,7691620.513,48915976.45,,24557002.64,13268573.92,,98974709.03,,,92418889.49,,186361978.8,,,,,,
Georgia,13,Brooks,27,28,Other red oaks,Hardwood,2,0,132101,75663584.07,115115772.2,165955003.7,160643510.1,98712072.98,111981776.2,97856831.6,,195286035.7,,188984321.3,,,,128805438.5,,,,
Georgia,13,Brooks,27,29,Hickory,Hardwood,2,0,132101,4374436.813,7005075.25,,,,,,,,,,,,,,,,,
Georgia,13,Brooks,27,32,Soft maple,Hardwood,2,0,132101,48845866.78,59740762.45,34530461.71,21554393.3,,,35439593.46,52845000.39,,,,,,,,,,,
Georgia,13,Brooks,27,33,Beech,Hardwood,2,0,132101,,,,,24631115.11,,,,,,,,,,,,,,
Georgia,13,Brooks,27,34,Sweetgum,Hardwood,2,0,132101,44984220.86,79322912.2,39642077.08,12924514.5,47204487.34,29111345.23,35729563.77,151873937.7,57680409.98,,,,,,,,,,
Georgia,13,Brooks,27,35,Tupelo and blackgum,Hardwood,2,0,132101,55162602.09,62622471.42,25739024.41,59083686.48,65354345.59,34334313.92,,,,,,,,,,,,,
Georgia,13,Brooks,27,36,Ash,Hardwood,2,0,132101,2389166.168,,,,,,,,,,,,,,,,,,
Georgia,13,Brooks,27,39,Yellow-poplar,Hardwood,2,0,132101,14695679.07,5923229.826,67059550.66,18195717.32,,,,,,,,,,,,,,,
Georgia,13,Brooks,27,41,Other eastern soft hardwoods,Hardwood,2,0,132101,28301253.58,36900851.59,23106306.37,53771895.49,95190898.08,52769174.52,,,,,,,,,,,,,
Georgia,13,Brooks,27,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,9833682.009,13471812.61,24148215.29,,,28523311.6,,40159093.43,,79014344.51,,,,,,,,,
Georgia,13,Bryan,29,1,Longleaf and slash pines,Softwood,1,0,132101,226451901.3,379877897.4,343555972.9,571560081.5,612160441.8,443681165.9,389426657.6,609844360.1,268458492.2,101267538.8,,,,,,,,,
Georgia,13,Bryan,29,2,Loblolly and shortleaf pines,Softwood,1,0,132101,128298426.5,418636955.7,474434504.3,449946127.1,454667317.3,578892998.7,462582996.3,319817169.2,204620040.5,126016950.9,335157570.4,,,,,,,,
Georgia,13,Bryan,29,3,Other yellow pines,Softwood,1,0,132101,7209262.976,15568482.75,,18194379.27,,76760329.33,,98153876.84,,,,,,,,,,,
Georgia,13,Bryan,29,8,Cypress,Softwood,1,0,132101,2369292.583,6333306.941,21237960.58,32313000.43,,,29942807.41,,,,,,,,,,,,
Georgia,13,Bryan,29,25,Select white oaks,Hardwood,1,0,132101,7782098.835,,,,,,,,,,,,,,,,,,
Georgia,13,Bryan,29,27,Other white oaks,Hardwood,1,0,132101,5135610.001,9950323.393,,,,,,,70374709.72,,,,,,,,,,
Georgia,13,Bryan,29,28,Other red oaks,Hardwood,1,0,132101,112390835.7,172324036.2,164664393.5,249107220.9,52606305.17,120774905.8,109972981.9,,,115365209.2,123366852.4,,,,,,,,
Georgia,13,Bryan,29,32,Soft maple,Hardwood,1,0,132101,93496152.26,60729481.55,136328536.7,105998471.8,61093486.15,63809130.93,36830575.12,,,,,,,,,,,,
Georgia,13,Bryan,29,34,Sweetgum,Hardwood,1,0,132101,63284272.51,112906402.2,95946952.07,94404619.73,102121885.1,28000492.39,39257053.58,102515561.3,,,,,,,,,,,
Georgia,13,Bryan,29,35,Tupelo and blackgum,Hardwood,1,0,132101,25023785.91,54123399.1,87248120.44,92401369.49,151224038.4,55729671.45,42717865.57,104323204.5,66520098.74,,,,,,,,,,
Georgia,13,Bryan,29,39,Yellow-poplar,Hardwood,1,0,132101,,18650806.32,,,20309365.1,,,,,,,,,,,,,,
Georgia,13,Bryan,29,41,Other eastern soft hardwoods,Hardwood,1,0,132101,9692263.706,16607188.66,8628197.367,31672012.15,20539966.9,,,,,,,,,,,,,,
Georgia,13,Bryan,29,42,Other eastern hard hardwoods,Hardwood,1,0,132101,2807119.594,,,,,,,,,,,,,,,,,,
Georgia,13,Bryan,29,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,30907819.27,49774927.13,26523046.65,12637316.3,20724616.3,3107830.504,,,38838496.91,,,71394398.42,,,,,,,
Georgia,13,Bryan,29,55,Urban-specific hardwoods,Hardwood,1,0,132101,3728529.089,,,,,,,,,,,,,,,,,,
Georgia,13,Bulloch,31,1,Longleaf and slash pines,Softwood,1,0,132101,232261868.5,612092387.9,394622687.2,234111262.2,62117893.57,52438766.55,275816116.7,56105231.1,90849247.12,436098353.2,,,,,,,,,
Georgia,13,Bulloch,31,2,Loblolly and shortleaf pines,Softwood,1,0,132101,180953455.9,528868099.9,537353954.8,1013181211,978044484.2,570263023.5,406555979.1,101022136.8,298404271.7,,86506034.01,,,,,,,,
Georgia,13,Bulloch,31,3,Other yellow pines,Softwood,1,0,132101,,,,,,,,,,95870285.74,,,,,,,,,
Georgia,13,Bulloch,31,8,Cypress,Softwood,1,0,132101,,15327301.56,18106207.89,56409369.97,34460426.16,,,,,,,,,,,,,,
Georgia,13,Bulloch,31,25,Select white oaks,Hardwood,1,0,132101,8425987.132,11037724.91,,23676911.84,,,,,,110176974.3,,,,,,,,,
Georgia,13,Bulloch,31,27,Other white oaks,Hardwood,1,0,132101,3993911.801,13684175.18,31859226.92,47614671.32,,,,,57978903.17,,,,,,,,,,
Georgia,13,Bulloch,31,28,Other red oaks,Hardwood,1,0,132101,168617900,255350333.3,205693606.2,170046920.1,21270026.5,40327225.36,54070942.45,143425850.1,46476432.69,,,,,,,,,,
Georgia,13,Bulloch,31,29,Hickory,Hardwood,1,0,132101,,6828652.459,,16920522.58,,,,,,,,,,,,,,,
Georgia,13,Bulloch,31,32,Soft maple,Hardwood,1,0,132101,67444053.97,49219691.76,108249203.8,39781203.03,88859387.15,,30446440.42,,74626326.22,,,,,,,,,,
Georgia,13,Bulloch,31,33,Beech,Hardwood,1,0,132101,,,9299302.607,,45531228.1,,,,,,,,,,,,,,
Georgia,13,Bulloch,31,34,Sweetgum,Hardwood,1,0,132101,88875441.19,101241075.3,103070927.2,63587527.83,93571161.01,71046227.47,47232370.41,59811169.29,,,,,,,,,,,
Georgia,13,Bulloch,31,35,Tupelo and blackgum,Hardwood,1,0,132101,131726656.2,142234890.7,153832847.6,144919134.3,73628810.53,197967341.9,154073991.7,156877266.8,,165855065.8,,,,,,,,,
Georgia,13,Bulloch,31,36,Ash,Hardwood,1,0,132101,7932963.089,,,,,,32425998.18,,,,,,,,,,,,
Georgia,13,Bulloch,31,39,Yellow-poplar,Hardwood,1,0,132101,22471072.19,45172691.59,54181641.58,40987510.87,52095234.84,153858782.4,53526627.32,124584096.2,68633257.24,,,,,,,183160399.9,,,
Georgia,13,Bulloch,31,41,Other eastern soft hardwoods,Hardwood,1,0,132101,24539273.35,37858279.11,38103106.76,42429151.26,20665266.55,24432421.87,61051697.54,,,,,,,,,,,,
Georgia,13,Bulloch,31,42,Other eastern hard hardwoods,Hardwood,1,0,132101,6934332.434,,,,,,,,,,,,,,,,,,
Georgia,13,Bulloch,31,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,43143632.48,26969572,46248493.75,,,39221816,,38828863.6,,,,,,,,,,,
Georgia,13,Burke,33,1,Longleaf and slash pines,Softwood,3,0,132101,119268880.9,271857626.8,86308634.51,91631535.43,72831652.91,,,72815343.89,,,,,,,,,,,
Georgia,13,Burke,33,2,Loblolly and shortleaf pines,Softwood,3,0,132101,161693815.2,853962663.5,1008159751,1432289960,1218688339,685371730.1,263621477,110484763.9,,274604716.3,,,,,,,,,
Georgia,13,Burke,33,3,Other yellow pines,Softwood,3,0,132101,5184903.329,3764632.972,,,,,,,,,,,,,,,,,
Georgia,13,Burke,33,8,Cypress,Softwood,3,0,132101,41519438.21,32931585.32,74746398.47,9639922.656,50976437.51,19698280.55,,,,,,,96359842.4,,,,,,
Georgia,13,Burke,33,25,Select white oaks,Hardwood,3,0,132101,4720662.008,,,,47599738.45,,,,,,,,,,,,,,
Georgia,13,Burke,33,26,Select red oaks,Hardwood,3,0,132101,,,,14174155.45,,,,,,,,,,,,,,,
Georgia,13,Burke,33,27,Other white oaks,Hardwood,3,0,132101,12704218.84,6191896.588,11634752.58,16071547.47,47113102.75,,,,,,,,,,,,,,
Georgia,13,Burke,33,28,Other red oaks,Hardwood,3,0,132101,208327416.1,350184061.4,303507176.2,199784431.5,344691366.8,241705348.4,157759873.3,209936705.1,,112461819.5,,141766398.2,,,,,,,
Georgia,13,Burke,33,29,Hickory,Hardwood,3,0,132101,13136198.13,16064858.49,24878232.28,,25447635.36,,76772958.11,,,,,,,,,,,,
Georgia,13,Burke,33,32,Soft maple,Hardwood,3,0,132101,83390116.28,83930738.54,31791296.48,45671966.7,17813895.07,,,130980584.6,50084172.24,82466915.43,,,,,,,,,
Georgia,13,Burke,33,34,Sweetgum,Hardwood,3,0,132101,197447104.4,175088395.2,168460763.6,273789247.1,102283449,173698989.5,226895161.2,,,66573631.9,135598269.8,,,,,,,,
Georgia,13,Burke,33,35,Tupelo and blackgum,Hardwood,3,0,132101,63712274.19,87894245.48,136831213.9,141567847.4,173902027.5,44038512.72,76184831.08,56769229.3,,,,,,,,,,,
